0.0,0.0
0.0,0.0
0.19940000000000002,0.0
0.39879999999999993,0.0
0.6983,0.0
0.9978999999999999,0.42210000000000003
0.9972,0.2992
1.4983999999999997,0.4958
1.5955999999999997,0.2992
3.8903,0.39830000000000004
2.6933999999999996,0.5977
2.2935000000000008,0.2994
3.3909,0.40190000000000003
4.9824,0.5029
5.09,0.2986
6.3787,0.4061
6.4826999999999995,0.3024
8.3748,0.7010000000000001
10.372199999999998,0.6981999999999999
8.381200000000002,0.3955
10.5757,0.5944
10.873599999999998,0.5959000000000001
13.9588,0.7018
14.461099999999998,0.7981
17.6502,0.8991
13.965100000000001,0.6988000000000001
20.3525,0.8936999999999999
21.641799999999996,0.9977
22.333700000000004,0.901
25.232599999999998,0.49850000000000005
28.825599999999998,1.2970000000000002
24.1348,0.8987
25.3368,0.9927999999999999
29.518100000000004,1.2
38.593500000000006,1.3966999999999998
36.30800000000001,1.4909
38.8971,0.9994
43.083,1.4948
47.376599999999996,1.4901
50.071400000000004,1.291
49.164699999999996,1.2977
56.651700000000005,1.2931000000000001
51.1613,1.3978000000000002
55.9471,1.5989
62.142399999999995,1.6896999999999998
52.341300000000004,1.4143000000000001
58.54269999999999,1.7925999999999997
58.3443,1.4987
62.63520000000001,1.889
64.52090000000001,1.5026
68.7154,1.4968999999999997
67.51520000000001,1.2973
69.12129999999999,1.4926
73.80999999999999,1.4916
80.58079999999998,1.8985999999999996
81.08509999999998,1.7958000000000003
87.0667,1.7927999999999997
82.1857,1.8928
91.043,1.506
97.83990000000001,1.2973
94.94590000000001,2.1943
101.3274,1.7968
107.21649999999997,2.2931999999999997
108.3161,2.0860999999999996
113.59989999999998,1.8911000000000002
121.87360000000001,2.4938
108.7018,2.3046
117.68789999999998,1.8922
126.96369999999999,2.387
119.5836,2.2937000000000003
130.45060000000004,2.7898
140.42759999999998,2.3869000000000002
145.81310000000002,2.6898
149.3995,2.4939000000000004
145.51069999999999,2.5931999999999995
157.87409999999997,2.5967
155.68580000000003,2.4908999999999994
162.1658,2.5935
163.45919999999998,2.4969000000000006
171.9431,3.0887
170.5462,3.1887999999999996
170.94289999999998,2.9918
184.6096,3.1877
183.41500000000002,2.886
216.41889999999998,3.5926
204.4505,3.4901000000000004
204.25349999999997,2.9918000000000005
209.24740000000003,3.0846000000000005
211.9327,3.0926
215.42210000000006,2.8942000000000005
223.09739999999996,3.0950000000000006
231.48090000000002,3.2944000000000004
224.29689999999997,2.8953999999999995
245.64830000000006,3.0862000000000003
250.4336,3.2903999999999995
246.7364,3.3943999999999996
248.73020000000002,3.8939999999999997
266.18639999999994,3.4951999999999996
267.9821,4.289599999999999
273.56949999999995,3.3927000000000005
